P,621,Tarvos,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.495127825543721e8,-1.385732272749354e9,4.254154770361573e7,7.83353920326886,-1.288725553159902,0.8987119256668203,
P,622,Ijiraq,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.574287842534064e8,-1.393900444042238e9,5.152755713805389e7,10.69496628561938,-5.115255349540202,-0.3640725546419226,
P,623,Suttungr,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.370150538755271e8,-1.399657169949322e9,4.429665593063956e7,7.770921048509059,-4.664074728357988,-0.2207441893628448,
P,624,Kiviuq,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.579295660288006e8,-1.397850794770953e9,3.650374257640857e7,9.961775968866194,-3.968614532302383,-0.2915351572847229,
P,625,Mundilfari,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.354997900427609e8,-1.398088149672228e9,4.985097863924825e7,8.11197518356606,-4.716904537225745,-0.3561401936449189,
P,626,Albiorix,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.357426849633318e8,-1.392627558927299e9,3.225282603366983e7,8.502133969226408,-2.768651723903859,-0.3141364764139879,
P,627,Skathi,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.48242154776016e8,-1.405381587395425e9,4.58577221656e7,7.519905615677876,-4.348476406781839,0.4109636987466647,
P,628,Erriapus,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.596176264863577e8,-1.413281521446451e9,5.838806671026331e7,9.117220199266274,-3.839161154165692,-0.6698198836522071,
P,629,Siarnaq,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.667010195726521e8,-1.393884103499961e9,5.149721284900111e7,7.937817823860271,-5.316364342995903,-1.070037106345885,
P,630,Thrymr,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.277903646117003e8,-1.389942255636698e9,4.354147548994094e7,8.785305570260928,-4.449002100288093,-0.3115006021479292,
